episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
94,185,739,12,0.8400000000000014,0.6865000000000029,0.008441586982846038,0.011065393170017911
95,33,132,2,-0.6799999999999999,0.6832000000000029,0.00369841834051638,0.008771636626786657
96,13,50,0,-0.88,0.679900000000003,0.010804782990211,0.009701885903875032
97,98,390,6,-0.02999999999999936,0.676600000000003,0.013355460296831248,0.009925125981681049
98,159,634,10,0.5800000000000012,0.673300000000003,0.009098541770799783,0.016853320226073266
99,17,66,1,-0.84,0.670000000000003,0.01589684509599465,0.015412813983857632
100,187,745,12,0.8600000000000014,0.6667000000000031,0.008356507393321583,0.015603718823416437
101,33,130,2,-0.6799999999999999,0.6634000000000031,0.020109391846744984,0.012025339063256979
102,53,212,3,-0.47999999999999976,0.6601000000000031,0.002351149063282979,0.007475628683875714
103,323,1291,21,2.2199999999999753,0.6568000000000032,0.008167050083920912,0.013151299924356864
104,172,686,11,0.7100000000000013,0.6535000000000032,0.012039969326842977,0.010072481071273254
105,9,36,0,-0.92,0.6502000000000032,0.010570549372156771,0.010362231793502966
106,261,1042,17,1.5999999999999885,0.6469000000000033,0.00508513217019544,0.017792639279594787
107,67,267,4,-0.33999999999999964,0.6436000000000033,0.01141108934483354,0.017422655871247545
108,209,835,13,1.0799999999999996,0.6403000000000033,0.005678723422114182,0.01523377549333068
109,99,395,6,-0.01999999999999935,0.6370000000000033,0.007725221126747783,0.01625218790024519
110,96,384,6,-0.04999999999999938,0.6337000000000034,0.0014646724413675354,0.01799802982714027
111,160,640,10,0.5900000000000012,0.6304000000000034,0.008852089201445779,0.01648750847671181
112,191,764,12,0.9000000000000015,0.6271000000000034,0.010416417120490842,0.01577029951867905
113,234,934,15,1.3299999999999943,0.6238000000000035,0.008828424954610795,0.016493783884886967
114,176,701,11,0.7500000000000013,0.6205000000000035,0.0029939830260859294,0.01696682405996729
115,284,1133,18,1.8299999999999836,0.6172000000000035,0.005519468874283607,0.019724057200299183
116,107,428,7,0.06000000000000072,0.6139000000000036,0.006028933345415107,0.01800838813047718
117,194,775,12,0.9300000000000015,0.6106000000000036,0.013473756721244476,0.012835620592037836
118,159,633,10,0.5800000000000012,0.6073000000000036,0.0050424031713191654,0.02382986801676452
119,136,543,9,0.350000000000001,0.6040000000000036,0.005879869639102253,0.025545008754467264
120,128,511,8,0.2700000000000009,0.6007000000000037,0.009352374251648143,0.02601414662785828
121,226,902,15,1.249999999999996,0.5974000000000037,0.003676500156221404,0.022643721629200236
122,113,449,7,0.12000000000000077,0.5941000000000037,0.007996569915748892,0.027261386336437588
123,153,609,10,0.5200000000000011,0.5908000000000038,0.009407165510837283,0.014476020722404906
124,205,820,13,1.0400000000000005,0.5875000000000038,0.01151850833269361,0.015462591860662489
125,258,1032,17,1.5699999999999892,0.5842000000000038,0.01147422054983998,0.01662097917153285
126,160,638,10,0.5900000000000012,0.5809000000000039,0.006389262623815739,0.015671654813922943
127,152,606,10,0.5100000000000011,0.5776000000000039,0.00852971921669546,0.015681820308887644
128,143,572,9,0.42000000000000104,0.5743000000000039,0.007398893234494608,0.016253200066941125
129,132,528,8,0.31000000000000094,0.571000000000004,0.008836603701859007,0.018321166351211792
130,133,531,8,0.32000000000000095,0.567700000000004,0.010618475137401702,0.022386285202468142
131,241,961,16,1.3999999999999928,0.564400000000004,0.011500807417663357,0.017889151815325022
132,112,447,7,0.11000000000000076,0.561100000000004,0.0035712671724468237,0.024119346402585506
133,297,1185,19,1.9599999999999809,0.5578000000000041,0.0065930649420438015,0.02367068756673787
134,67,268,4,-0.33999999999999964,0.5545000000000041,0.0019663646192330975,0.022936480448526496
135,244,975,16,1.4299999999999922,0.5512000000000041,0.00911135315636486,0.030328027201724835
136,7,28,0,-0.94,0.5479000000000042,0.0004721201548818499,0.027749499306082726
137,56,222,3,-0.44999999999999973,0.5446000000000042,0.005049087369116023,0.034854395182005
138,27,108,1,-0.74,0.5413000000000042,0.01668177679918396,0.0395139642059803
139,146,584,9,0.45000000000000107,0.5380000000000043,0.005517200217188991,0.03376897353980992
140,125,499,8,0.24000000000000088,0.5347000000000043,0.009798064009491129,0.03865958437804253
141,26,103,1,-0.75,0.5314000000000043,0.005097033971521471,0.026035655289888382
142,197,788,13,0.9600000000000015,0.5281000000000043,0.007528668230610938,0.034814288307513507
143,57,225,3,-0.4399999999999997,0.5248000000000044,0.01443991826922034,0.03981394985956805
144,96,381,6,-0.04999999999999938,0.5215000000000044,0.012406102409537803,0.0322632701912274
145,60,238,3,-0.4099999999999997,0.5182000000000044,0.013249813711930377,0.02877189628779888
146,278,1111,18,1.769999999999985,0.5149000000000045,0.008423528831502023,0.04097679749663387
147,20,78,1,-0.8099999999999999,0.5116000000000045,0.0200335277011618,0.032401617616415024
148,142,565,9,0.41000000000000103,0.5083000000000045,0.0059849561508079725,0.045789763437850135
149,140,558,9,0.390000000000001,0.5050000000000046,0.003942269066672972,0.04796559672270503
150,70,279,4,-0.3099999999999996,0.5017000000000046,0.01114343105614858,0.04771730655597316
151,126,502,8,0.2500000000000009,0.49840000000000456,0.008713900627504524,0.04342905167610415
152,99,395,6,-0.01999999999999935,0.49510000000000454,0.004137799155723769,0.045412098318338395
153,103,411,6,0.020000000000000684,0.4918000000000045,0.007941790104198914,0.046617200454840295
154,119,476,7,0.18000000000000083,0.4885000000000045,0.010253455591235503,0.044373085786556375
155,104,414,6,0.030000000000000693,0.48520000000000446,0.005614171951422647,0.054677140254240766
156,33,132,2,-0.6799999999999999,0.48190000000000444,0.0077813465306664715,0.0600321888923645
157,50,199,3,-0.5099999999999998,0.4786000000000044,0.011354706444156667,0.048623558754722275
158,90,359,5,-0.10999999999999943,0.4753000000000044,0.008745998851815744,0.04862043974192246
159,68,269,4,-0.3299999999999996,0.47200000000000436,0.015617121937205358,0.0491711172987433
160,125,499,8,0.24000000000000088,0.46870000000000434,0.006848840904797638,0.04780938392204623
161,56,222,3,-0.44999999999999973,0.4654000000000043,0.00723500093174932,0.05427787985120501
162,58,231,3,-0.4299999999999997,0.4621000000000043,0.00024176272355751799,0.057351679408124516
163,320,1278,21,2.189999999999976,0.45880000000000426,0.008539625943558348,0.051520468574017285
164,76,303,5,-0.24999999999999956,0.45550000000000423,0.007176513251339968,0.054589234488575084
165,181,722,12,0.8000000000000014,0.4522000000000042,0.009134381081663456,0.057180302541541016
166,186,743,12,0.8500000000000014,0.4489000000000042,0.008344729557511922,0.05807182646316031
167,310,1240,20,2.089999999999978,0.44560000000000416,0.011367716625010451,0.05940965720667289
168,60,238,3,-0.4099999999999997,0.44230000000000413,0.007062771600127841,0.055508974194526675
169,140,560,9,0.390000000000001,0.4390000000000041,0.011589094759463998,0.05782800359385354
170,85,337,5,-0.15999999999999948,0.4357000000000041,0.008079876067876328,0.061344292192232044
171,61,243,4,-0.3999999999999997,0.43240000000000406,0.009291928013165791,0.057752514133850734
172,98,392,6,-0.02999999999999936,0.42910000000000403,0.013467708069365472,0.06314775437116622
173,237,947,15,1.3599999999999937,0.425800000000004,0.012145807453573255,0.060558831035080606
174,191,764,12,0.9000000000000015,0.422500000000004,0.006681245895075942,0.06522223826808234
175,71,282,4,-0.2999999999999996,0.41920000000000396,0.006161359483752783,0.06233128861469381
176,161,644,10,0.6000000000000012,0.41590000000000393,0.009863935348509652,0.06415527541099525
177,374,1496,24,2.7299999999999645,0.4126000000000039,0.006313158565023113,0.07085972563714109
178,65,259,4,-0.35999999999999965,0.4093000000000039,0.012878052133601159,0.0735967643558979
179,207,825,13,1.06,0.40600000000000386,0.006209611073035586,0.07756094075739384
180,153,612,10,0.5200000000000011,0.40270000000000383,0.008194903550534755,0.07713078962344873
181,100,400,6,-0.009999999999999343,0.3994000000000038,0.005285359382978641,0.07963122308254242
182,25,100,1,-0.7599999999999999,0.3961000000000038,0.00487898092251271,0.07637312582560948
183,97,385,6,-0.03999999999999937,0.39280000000000376,0.005987196670200016,0.07756077901770671
184,91,363,6,-0.09999999999999942,0.38950000000000373,0.010143096712493823,0.07439799995526024
185,81,322,5,-0.1999999999999995,0.3862000000000037,0.012239614536520093,0.07509748674929143
186,235,937,15,1.339999999999994,0.3829000000000037,0.009382064354613865,0.08501963367906668
187,17,68,1,-0.84,0.37960000000000366,0.0005537413380807266,0.08624862506985664
188,103,412,6,0.020000000000000684,0.37630000000000363,0.008323451077628236,0.09365253551648213
189,15,59,0,-0.86,0.3730000000000036,0.03576843979923675,0.07482458154360454
190,86,342,5,-0.14999999999999947,0.3697000000000036,0.011360088864008007,0.07890823178670624
191,87,347,5,-0.13999999999999946,0.36640000000000356,0.009694409977369518,0.08725504340095953
192,223,892,14,1.2199999999999966,0.36310000000000353,0.004029004186635245,0.0940240824764425
193,77,308,5,-0.23999999999999955,0.3598000000000035,0.005323679797584191,0.09132637977600097
194,242,965,16,1.4099999999999926,0.3565000000000035,0.00728732298327183,0.0871097631752491
195,268,1069,17,1.669999999999987,0.35320000000000346,0.008816767436384446,0.09911020778453172
196,237,948,15,1.3599999999999937,0.34990000000000343,0.007658995356720525,0.10010623148942398
197,147,586,9,0.4600000000000011,0.3466000000000034,0.006164406184374506,0.10014221857528428
198,125,498,8,0.24000000000000088,0.3433000000000034,0.009191039993311279,0.10119050356649584
199,116,463,7,0.1500000000000008,0.34000000000000336,0.010123596296862474,0.09262768564553096
200,12,47,0,-0.89,0.33670000000000333,0.0004298494022805244,0.09757916380961736
201,220,878,14,1.1899999999999973,0.3334000000000033,0.010004117197769863,0.10818143608895216
202,141,562,9,0.400000000000001,0.3301000000000033,0.006505963908340264,0.11532314038938946
203,189,753,12,0.8800000000000014,0.32680000000000325,0.0076099499252605,0.1105493945961303
204,29,116,1,-0.72,0.32350000000000323,0.014988358816481195,0.11149343528917857
205,181,723,12,0.8000000000000014,0.3202000000000032,0.00699539490419233,0.11195286595159107
206,60,240,4,-0.4099999999999997,0.3169000000000032,0.005529445188585669,0.11196701526641846
207,78,312,5,-0.22999999999999954,0.31360000000000315,0.0018569654326711315,0.1182010680437088
208,136,541,9,0.350000000000001,0.31030000000000313,0.002412011298207183,0.11398057420464124
209,17,66,1,-0.84,0.3070000000000031,0.00046732747432542965,0.1057125199586153
210,139,554,9,0.380000000000001,0.3037000000000031,0.0072931607045965,0.11870656737259457
211,32,125,2,-0.69,0.30040000000000305,0.013481511476129526,0.12075219117105007
212,186,744,12,0.8500000000000014,0.29710000000000303,0.009977841798504613,0.11920937102126039
213,194,775,12,0.9300000000000015,0.293800000000003,0.012888568813427903,0.11420120298862457
214,171,684,11,0.7000000000000013,0.290500000000003,0.004255179337125683,0.12217263842737952
215,85,337,5,-0.15999999999999948,0.28720000000000295,0.006688740657409653,0.1227452549196425
216,53,210,3,-0.47999999999999976,0.28390000000000293,0.005891508292944099,0.12399453669786453
217,74,295,4,-0.2699999999999996,0.2806000000000029,0.012388087243858823,0.11685021535346382
218,250,998,16,1.4899999999999909,0.2773000000000029,0.008458079744389491,0.12336716091921253
219,121,483,8,0.20000000000000084,0.27400000000000285,0.007540199671833155,0.12169679428140322
220,178,709,11,0.7700000000000014,0.2707000000000028,0.00742141744445285,0.12243568963474698
221,100,400,6,-0.009999999999999343,0.2674000000000028,0.013477333537302912,0.11913844794034958
222,52,206,3,-0.48999999999999977,0.2641000000000028,0.0036157828491503517,0.13404614764910477
223,109,435,7,0.08000000000000074,0.26080000000000275,0.013808496459171659,0.12075756931746448
224,246,982,16,1.4499999999999917,0.2575000000000027,0.011227470636273915,0.11840598837983224
225,110,438,7,0.09000000000000075,0.2542000000000027,0.00995489528631205,0.1271583664196509
226,57,228,3,-0.4399999999999997,0.2509000000000027,0.003172093013875253,0.12790217037711824
227,371,1484,24,2.699999999999965,0.24760000000000268,0.009346274077117453,0.12605154057664256
228,221,884,14,1.199999999999997,0.24430000000000268,0.008278688623051329,0.12285830486904491
229,21,83,1,-0.7999999999999999,0.24100000000000268,0.006648304081560734,0.1314616079131762
230,96,382,6,-0.04999999999999938,0.2377000000000027,0.004667882095721628,0.12486105288068454
231,67,266,4,-0.33999999999999964,0.2344000000000027,0.0067677611359613365,0.1236202516593039
232,143,571,9,0.42000000000000104,0.2311000000000027,0.008337346861986185,0.13576381984684202
233,259,1035,17,1.579999999999989,0.2278000000000027,0.00964047250051338,0.14076446844981266
234,96,383,6,-0.04999999999999938,0.2245000000000027,0.017139963252702728,0.1301158769056201
235,74,293,4,-0.2699999999999996,0.2212000000000027,0.008374794827735363,0.14097391234503853
236,223,891,14,1.2199999999999966,0.2179000000000027,0.011056574717908265,0.14156608523002692
237,266,1061,17,1.6499999999999875,0.2146000000000027,0.009736854770245142,0.14111035395024427
238,68,272,4,-0.3299999999999996,0.2113000000000027,0.0033390436951509293,0.15129749652217417
239,70,277,4,-0.3099999999999996,0.2080000000000027,0.006113937812829938,0.1593682809787638
240,98,392,6,-0.02999999999999936,0.2047000000000027,0.006744504802627489,0.16187946379184723
241,174,694,11,0.7300000000000013,0.20140000000000272,0.010900445482801906,0.15017604550649954
242,91,364,6,-0.09999999999999942,0.19810000000000272,0.007224070060107371,0.15164890172688858
243,193,769,12,0.9200000000000015,0.19480000000000272,0.009953980501450133,0.15229048673063517
244,222,888,14,1.2099999999999969,0.19150000000000272,0.00983679908521091,0.1497555316558906
245,185,738,12,0.8400000000000014,0.18820000000000273,0.010670440020318061,0.15905659289463706
246,383,1529,25,2.8199999999999625,0.18490000000000273,0.007749922495349892,0.16144776235645017
247,151,603,10,0.5000000000000011,0.18160000000000273,0.012660308555397834,0.159829906515173
248,49,196,3,-0.5199999999999998,0.17830000000000273,0.01965344249485777,0.14064773114827964
249,157,627,10,0.5600000000000012,0.17500000000000274,0.0037752540232852483,0.16638563649776655
250,152,608,10,0.5100000000000011,0.17170000000000274,0.005905800443877907,0.1670566240423604
251,128,512,8,0.2700000000000009,0.16840000000000274,0.018303413335161167,0.15766355209052563
252,143,572,9,0.42000000000000104,0.16510000000000274,0.006356748580906747,0.1586188388367494
253,38,149,2,-0.6299999999999999,0.16180000000000275,0.01611620100771284,0.15427041053771973
254,214,854,14,1.1299999999999986,0.15850000000000275,0.007821958640879192,0.1604965872786663
255,32,125,2,-0.69,0.15520000000000275,0.024734275400987826,0.1587389726191759
256,108,432,7,0.07000000000000073,0.15190000000000276,0.010400523708624489,0.15625689151110472
257,51,201,3,-0.4999999999999998,0.14860000000000276,0.006736911205128611,0.14848500738541284
258,245,977,16,1.439999999999992,0.14530000000000276,0.012859470529703333,0.15342047498110803
259,80,319,5,-0.20999999999999952,0.14200000000000276,0.015811926570313516,0.15675710663199424
260,8,30,0,-0.9299999999999999,0.13870000000000277,0.0016752705560065806,0.16908926516771317
261,188,750,12,0.8700000000000014,0.13540000000000277,0.012718883386387074,0.1750345842001286
262,84,336,5,-0.16999999999999948,0.13210000000000277,0.013357630372324604,0.17155888108980089
263,75,298,4,-0.25999999999999956,0.12880000000000277,0.009589122726336226,0.1701436365644137
264,208,829,13,1.0699999999999998,0.12550000000000278,0.0068923264541528905,0.17501078460078973
265,223,889,14,1.2199999999999966,0.12220000000000278,0.006248920090521486,0.178343676296728
266,134,534,8,0.33000000000000096,0.11890000000000278,0.009808797272853553,0.17436810845837875
267,29,114,1,-0.72,0.11560000000000278,0.0005601229121176792,0.18226394270147597
268,11,44,0,-0.9,0.11230000000000279,0.0006786088148752848,0.1824059138695399
269,9,33,0,-0.92,0.10900000000000279,0.0005697746819350868,0.18937468528747559
270,101,404,6,6.661338147750939e-16,0.10570000000000279,0.009950401299865916,0.17828389644622802
271,9,35,0,-0.92,0.1024000000000028,0.0007603864069096744,0.1644582822918892
272,92,366,6,-0.08999999999999941,0.0991000000000028,0.010597494844620562,0.18014759991479956
273,136,542,9,0.350000000000001,0.0958000000000028,0.01262902156347135,0.17543179497999303
274,147,588,9,0.4600000000000011,0.0925000000000028,0.00884155636791744,0.17898229650548986
275,180,719,11,0.7900000000000014,0.0892000000000028,0.010028329088688932,0.18010173208183713
276,76,303,5,-0.24999999999999956,0.08590000000000281,0.012121887742786816,0.17545454831499802
277,56,222,3,-0.44999999999999973,0.08260000000000281,0.017965800133034854,0.1820878173623766
278,331,1324,22,2.2999999999999736,0.07930000000000281,0.01074925907754272,0.1806773913193898
279,256,1024,17,1.5499999999999896,0.07600000000000282,0.008329214086188585,0.19048263225704432
280,243,972,16,1.4199999999999924,0.07270000000000282,0.008932527734375115,0.19212520586662604
281,166,663,11,0.6500000000000012,0.06940000000000282,0.009384145379554844,0.18883540317779635
282,119,473,7,0.18000000000000083,0.06610000000000282,0.005285036885955681,0.19475002139806746
283,12,48,0,-0.89,0.06280000000000283,0.000848151413568606,0.19560712575912476
284,190,758,12,0.8900000000000015,0.05950000000000283,0.01170250079891783,0.19310739446193614
285,99,393,6,-0.01999999999999935,0.05620000000000283,0.015186578496359288,0.19388728857040405
286,81,321,5,-0.1999999999999995,0.052900000000002834,0.016877637075958775,0.18910622969269753
287,191,762,12,0.9000000000000015,0.049600000000002836,0.008996806078357622,0.1930153202265501
288,18,69,1,-0.83,0.04630000000000284,0.0009242205182090401,0.1937673419713974
289,78,311,5,-0.22999999999999954,0.04300000000000284,0.006821046897369486,0.2056742334052136
290,31,121,2,-0.7,0.039700000000002844,0.018297032700502314,0.19025089032948017
291,15,60,1,-0.86,0.03640000000000285,0.010181190475123003,0.19543055072426796
292,286,1142,19,1.8499999999999832,0.03310000000000285,0.010317328629907037,0.19445549014588476
293,52,208,3,-0.48999999999999977,0.02980000000000285,0.0009951777442788275,0.19589051604270935
294,124,493,8,0.23000000000000087,0.026500000000002848,0.0034354286345337787,0.20637599979677507
295,198,790,13,0.9700000000000015,0.023200000000002847,0.008801156693371013,0.20608721137046815
296,112,445,7,0.11000000000000076,0.019900000000002846,0.01601040581590496,0.2018699970628534
297,38,151,2,-0.6299999999999999,0.016600000000002845,0.015304825132867942,0.19087453186511993
298,144,576,9,0.43000000000000105,0.013300000000002844,0.009291864704411838,0.20407171009315384
299,42,168,2,-0.5899999999999999,0.010000000000002843,0.004884962476684119,0.20957902615720575
300,139,554,9,0.380000000000001,0.01,0.012911149514633614,0.20314813054659786
301,52,205,3,-0.48999999999999977,0.01,0.007145888951177208,0.1921981298006498
302,198,790,13,0.9700000000000015,0.01,0.007898724955157376,0.2043709573149681
303,275,1097,18,1.7399999999999856,0.01,0.011357396142979058,0.2204745087934577
304,183,730,12,0.8200000000000014,0.01,0.00930758945695642,0.22750726011064318
305,74,296,4,-0.2699999999999996,0.01,0.006762499633049102,0.21998751947754308
306,18,71,1,-0.83,0.01,0.0010960597719531506,0.22673983871936798
307,468,1871,31,3.669999999999945,0.01,0.012712980066097748,0.21807084964890766
308,102,407,6,0.010000000000000675,0.01,0.009847684391738417,0.2283137755898329
309,151,602,10,0.5000000000000011,0.01,0.012305920657174858,0.21967008945189023
310,18,69,1,-0.83,0.01,0.012518453455413692,0.2161172442138195
311,261,1041,17,1.5999999999999885,0.01,0.01156044624513015,0.21396352900908544
312,158,632,10,0.5700000000000012,0.01,0.010380815122334752,0.21894836015999317
313,98,391,6,-0.02999999999999936,0.01,0.016937236321003486,0.20834042939047018
314,163,649,10,0.6200000000000012,0.01,0.0098013226113214,0.21303590114523724
315,91,362,6,-0.09999999999999942,0.01,0.007967118328214501,0.2324234875647918
316,105,417,6,0.0400000000000007,0.01,0.011573845341515083,0.2498876962524194
317,47,185,3,-0.5399999999999998,0.01,0.010316710603850273,0.24311022584637007
318,165,658,10,0.6400000000000012,0.01,0.009350502189879147,0.2475224635223063
319,137,548,9,0.360000000000001,0.01,0.007265373949742164,0.24800914219197104
320,121,484,8,0.20000000000000084,0.01,0.011154660021871208,0.24085651866851315
321,86,342,5,-0.14999999999999947,0.01,0.019219384567501645,0.2363500346740087
322,113,451,7,0.12000000000000077,0.01,0.009216871062692786,0.24115596764854022
323,106,421,7,0.05000000000000071,0.01,0.006938092147552029,0.2390189849668079
324,15,60,1,-0.86,0.01,0.0011645971389953047,0.2414087951183319
325,136,542,9,0.350000000000001,0.01,0.010904543608536614,0.25487248468048435
326,347,1386,23,2.45999999999997,0.01,0.012222437779581563,0.25622828911210216
327,125,498,8,0.24000000000000088,0.01,0.014964440397307044,0.24947454361245036
328,83,332,5,-0.1799999999999995,0.01,0.023136081651318818,0.24143249467015265
329,33,130,2,-0.6799999999999999,0.01,0.009667084397127232,0.25089845392439103
330,368,1471,24,2.6699999999999657,0.01,0.009621644061079005,0.25647747905358026
331,182,727,12,0.8100000000000014,0.01,0.009023962219038771,0.2782262663046519
332,61,244,4,-0.3999999999999997,0.01,0.01801597185743352,0.2750164568424225
333,265,1059,17,1.6399999999999877,0.01,0.010518216138789014,0.2688538865811789
334,29,116,1,-0.72,0.01,0.001422975370327809,0.27646743825503756
335,202,807,13,1.0100000000000011,0.01,0.0100371449009981,0.27352644354104994
336,12,45,0,-0.89,0.01,0.016257463799168665,0.2497374266386032
337,115,458,7,0.1400000000000008,0.01,0.01172427269068129,0.26286779755148393
338,44,176,2,-0.5699999999999998,0.01,0.004663470439316536,0.2737455801530318
339,241,963,16,1.3999999999999928,0.01,0.007433864548996401,0.28770031382640204
340,249,995,16,1.479999999999991,0.01,0.009282374834930081,0.28693568375375533
341,130,518,8,0.2900000000000009,0.01,0.008599787443017703,0.28771604038774967
342,110,438,7,0.09000000000000075,0.01,0.00597549208863971,0.29655796183007105
