episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
253,134,533,8,0.33000000000000096,0.92852992,0.05613088548852829,1.1184333842247725
254,40,160,2,-0.6099999999999999,0.92852992,0.05613088548852829,1.1184333842247725
255,181,721,12,0.8000000000000014,0.92827648,0.05613088548852829,1.1184333842247725
256,57,228,3,-0.4399999999999997,0.92802304,0.05613088548852829,1.1184333842247725
257,70,280,4,-0.3099999999999996,0.9277696,0.05613088548852829,1.1184333842247725
258,12,48,0,-0.89,0.92675584,0.07362862874288112,1.1571861375123262
259,171,682,11,0.7000000000000013,0.92675584,0.07362862874288112,1.1571861375123262
260,188,752,12,0.8700000000000014,0.92675584,0.07362862874288112,1.1571861375123262
261,112,448,7,0.11000000000000076,0.92574208,0.07362862874288112,1.1571861375123262
262,89,355,5,-0.11999999999999944,0.92498176,0.07362862874288112,1.1571861375123262
263,199,795,13,0.9800000000000015,0.92498176,0.07362862874288112,1.1571861375123262
264,126,501,8,0.2500000000000009,0.92472832,0.07362862874288112,1.1571861375123262
265,138,551,9,0.370000000000001,0.92472832,0.07362862874288112,1.1571861375123262
266,191,763,12,0.9000000000000015,0.92447488,0.07362862874288112,1.1571861375123262
267,96,381,6,-0.04999999999999938,0.92422144,0.07362862874288112,1.1571861375123262
268,166,663,11,0.6500000000000012,0.923968,0.07362862874288112,1.1571861375123262
269,100,399,6,-0.009999999999999343,0.92346112,0.07362862874288112,1.1571861375123262
270,93,370,6,-0.0799999999999994,0.92346112,0.07362862874288112,1.1571861375123262
271,45,179,2,-0.5599999999999998,0.92320768,0.07362862874288112,1.1571861375123262
272,199,795,13,0.9800000000000015,0.92320768,0.07362862874288112,1.1571861375123262
273,82,325,5,-0.1899999999999995,0.92320768,0.07362862874288112,1.1571861375123262
274,139,553,9,0.380000000000001,0.92295424,0.07362862874288112,1.1571861375123262
275,204,815,13,1.0300000000000007,0.9227008,0.07362862874288112,1.1571861375123262
276,66,261,4,-0.34999999999999964,0.92219392,0.07362862874288112,1.1571861375123262
277,117,468,7,0.1600000000000008,0.92194048,0.07362862874288112,1.1571861375123262
278,85,337,5,-0.15999999999999948,0.92168704,0.07362862874288112,1.1571861375123262
279,80,317,5,-0.20999999999999952,0.92041984,0.07362862874288112,1.1571861375123262
280,18,70,1,-0.83,0.92041984,0.07362862874288112,1.1571861375123262
