episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
93,67,265,4,-0.33999999999999964,0.6898000000000029,0.00977737785947016,0.3775157297358793
94,95,380,6,-0.05999999999999939,0.6865000000000029,0.01626123220679195,0.3751377301911513
95,126,503,8,0.2500000000000009,0.6832000000000029,0.021576984222197244,0.3712984804184206
96,155,617,10,0.5400000000000011,0.679900000000003,0.01429934041777578,0.3600922081715021
97,147,585,9,0.4600000000000011,0.676600000000003,0.012283977328774493,0.3719387771310033
98,312,1247,20,2.1099999999999777,0.673300000000003,0.01804827210621741,0.3730022559563319
99,43,172,2,-0.5799999999999998,0.670000000000003,0.0015234614431392402,0.4114843368530273
100,8,29,0,-0.9299999999999999,0.6667000000000031,0.02821759437210858,0.4439500719308853
101,126,503,8,0.2500000000000009,0.6634000000000031,0.02109200465201866,0.4097597962245345
102,341,1364,22,2.3999999999999715,0.6601000000000031,0.01729342367582242,0.40224253149593575
103,288,1151,19,1.8699999999999828,0.6568000000000032,0.018990442719465744,0.39977190726333195
104,312,1248,20,2.1099999999999777,0.6535000000000032,0.011679617694029823,0.41499095658461255
105,107,426,7,0.06000000000000072,0.6502000000000032,0.010055251630816471,0.4289934712427634
106,111,442,7,0.10000000000000075,0.6469000000000033,0.022838923356695368,0.4242341848356383
107,81,322,5,-0.1999999999999995,0.6436000000000033,0.022332225879654288,0.406819050014019
108,179,715,11,0.7800000000000014,0.6403000000000033,0.020862089415701727,0.41706769466400145
109,202,806,13,1.0100000000000011,0.6370000000000033,0.017647061480674894,0.420833665728569
110,113,452,7,0.12000000000000077,0.6337000000000034,0.008421177422860637,0.42697181552648544
111,83,330,5,-0.1799999999999995,0.6304000000000034,0.017034570154334818,0.4271382150195894
112,65,260,4,-0.35999999999999965,0.6271000000000034,0.013296957382408436,0.467463543638587
113,104,414,6,0.030000000000000693,0.6238000000000035,0.011727145953605382,0.43966947152064395
114,37,147,2,-0.6399999999999999,0.6205000000000035,0.020719939668197185,0.4566973835229874
115,200,798,13,0.9900000000000015,0.6172000000000035,0.014287520188372583,0.43848551213741305
116,28,109,1,-0.73,0.6139000000000036,0.014078999137771981,0.4015480875968933
117,190,760,12,0.8900000000000015,0.6106000000000036,0.0217517891779859,0.4400640053951994
118,33,132,2,-0.6799999999999999,0.6073000000000036,0.005396292312070727,0.3908759690821171
119,247,988,16,1.4599999999999915,0.6040000000000036,0.015635176191872525,0.43369727077022674
120,167,666,11,0.6600000000000013,0.6007000000000037,0.019817810200731315,0.46162210475830806
121,110,440,7,0.09000000000000075,0.5974000000000037,0.02297249930496845,0.45878635512457955
122,107,428,7,0.06000000000000072,0.5941000000000037,0.02028016086788503,0.467687812116411
123,142,567,9,0.41000000000000103,0.5908000000000038,0.013328749867570069,0.4557341651784049
124,98,391,6,-0.02999999999999936,0.5875000000000038,0.006889404510729946,0.4722982943058014
125,9,34,0,-0.92,0.5842000000000038,0.0020996391540393233,0.4750271439552307
126,88,351,5,-0.12999999999999945,0.5809000000000039,0.004565347046908838,0.4809635715051131
127,99,395,6,-0.01999999999999935,0.5776000000000039,0.024789907420054078,0.4410817313194275
128,193,769,12,0.9200000000000015,0.5743000000000039,0.014617228504600158,0.456790154799819
129,36,143,2,-0.6499999999999999,0.571000000000004,0.0018111431402050788,0.45642302102512783
130,196,783,13,0.9500000000000015,0.567700000000004,0.019572946583918695,0.4904294129537076
131,105,420,7,0.0400000000000007,0.564400000000004,0.02315448024051471,0.4850637239438516
132,204,814,13,1.0300000000000007,0.561100000000004,0.011216490243004598,0.4927223248808992
133,289,1154,19,1.8799999999999826,0.5578000000000041,0.019800270467789635,0.4830934243897597
134,66,262,4,-0.34999999999999964,0.5545000000000041,0.0129969749978045,0.4887127969413996
135,309,1236,20,2.0799999999999783,0.5512000000000041,0.014112122521067087,0.49592081361856216
136,221,881,14,1.199999999999997,0.5479000000000042,0.026626456979746846,0.4924177305264906
137,77,306,5,-0.23999999999999955,0.5446000000000042,0.027133752726704666,0.48893484159519796
138,260,1038,17,1.5899999999999888,0.5413000000000042,0.010244439560203598,0.495715443446086
139,36,143,2,-0.6499999999999999,0.5380000000000043,0.014547255925006337,0.5017615722285377
140,111,443,7,0.10000000000000075,0.5347000000000043,0.01828402603444244,0.4948552889483316
141,333,1332,22,2.319999999999973,0.5314000000000043,0.011375053658105254,0.5045041294701128
142,161,644,10,0.6000000000000012,0.5281000000000043,0.00683496831334196,0.4971236132085323
143,57,227,3,-0.4399999999999997,0.5248000000000044,0.00857208661424617,0.5190664331118265
144,114,453,7,0.13000000000000078,0.5215000000000044,0.008180682971474848,0.4956844619342259
145,117,468,7,0.1600000000000008,0.5182000000000044,0.016056182248325182,0.500637731675444
146,61,244,4,-0.3999999999999997,0.5149000000000045,0.02747396625636611,0.49123832024633884
147,220,878,14,1.1899999999999973,0.5116000000000045,0.015456678602971475,0.4945805527947166
148,135,539,8,0.34000000000000097,0.5083000000000045,0.022869201673364096,0.5102219292611787
149,51,204,3,-0.4999999999999998,0.5050000000000046,0.011517959002118845,0.5268196555284353
150,183,732,12,0.8200000000000014,0.5017000000000046,0.012436965170427751,0.5339236421429593
151,285,1138,18,1.8399999999999834,0.49840000000000456,0.017142095558778186,0.532059734556037
152,67,267,4,-0.33999999999999964,0.49510000000000454,0.017426415278083262,0.5094007271177629
153,65,257,4,-0.35999999999999965,0.4918000000000045,0.00745302633731626,0.5479463934898376
154,73,289,4,-0.2799999999999996,0.4885000000000045,0.0021420924458652735,0.5418455501397451
155,124,494,8,0.23000000000000087,0.48520000000000446,0.025019823209262423,0.5130552601429724
156,188,752,12,0.8700000000000014,0.48190000000000444,0.022289412202650405,0.5263012330582801
157,10,39,0,-0.91,0.4786000000000044,0.0034081238166739545,0.5212435523668925
158,375,1497,24,2.7399999999999642,0.4753000000000044,0.016173770155836927,0.5326453656592267
159,120,479,7,0.19000000000000083,0.47200000000000436,0.015085446698746334,0.5300005793571472
160,99,393,6,-0.01999999999999935,0.46870000000000434,0.017974026394464698,0.5242915377020836
161,204,813,13,1.0300000000000007,0.4654000000000043,0.01539769138702575,0.5354136964854073
162,228,912,15,1.2699999999999956,0.4621000000000043,0.019132260412892753,0.5463782548904419
163,238,952,15,1.3699999999999934,0.45880000000000426,0.014856035050858434,0.5616543183724085
164,93,372,6,-0.0799999999999994,0.45550000000000423,0.032926972484742495,0.5419432598611583
165,264,1054,17,1.629999999999988,0.4522000000000042,0.011743700046226326,0.5519898669286207
166,240,957,15,1.389999999999993,0.4489000000000042,0.01887167470801311,0.5532017668088277
167,351,1402,23,2.4999999999999694,0.44560000000000416,0.015127837485289836,0.5811073712327264
168,68,270,4,-0.3299999999999996,0.44230000000000413,0.025288828004918554,0.5572184219079859
169,10,38,0,-0.91,0.4390000000000041,0.003330505220219493,0.5668345093727112
170,314,1255,20,2.1299999999999772,0.4357000000000041,0.012050700771822772,0.5828777838356888
171,264,1053,17,1.629999999999988,0.43240000000000406,0.019821523537040885,0.5703713252688899
172,26,103,1,-0.75,0.42910000000000403,0.0022685579218280814,0.5903846621513367
173,159,634,10,0.5800000000000012,0.425800000000004,0.015956661090604028,0.589944812655449
174,145,579,9,0.44000000000000106,0.422500000000004,0.0189349068613309,0.5946715109878116
175,141,562,9,0.400000000000001,0.41920000000000396,0.020153989352466952,0.5889759063720703
176,239,955,15,1.3799999999999932,0.41590000000000393,0.014431313976598114,0.5915431137812339
177,88,350,5,-0.12999999999999945,0.4126000000000039,0.027926667233590375,0.5823352661999789
178,86,344,5,-0.14999999999999947,0.4093000000000039,0.013128986582159996,0.5822981406341899
179,305,1219,20,2.039999999999979,0.40600000000000386,0.0181011927381501,0.5916356726696617
180,94,375,6,-0.0699999999999994,0.40270000000000383,0.023319445909388985,0.6157562136650085
181,164,655,10,0.6300000000000012,0.3994000000000038,0.01597654458317088,0.603084838971859
182,81,321,5,-0.1999999999999995,0.3961000000000038,0.01848695115186274,0.6119349449872971
183,230,917,15,1.2899999999999952,0.39280000000000376,0.017533170067492807,0.6087089599224559
184,176,704,11,0.7500000000000013,0.38950000000000373,0.010970762438691136,0.6187018183144656
185,215,858,14,1.1399999999999983,0.3862000000000037,0.018316493173457543,0.622091250287162
186,193,769,12,0.9200000000000015,0.3829000000000037,0.014279485750497164,0.6237145612637202
187,61,241,4,-0.3999999999999997,0.37960000000000366,0.011165980962687172,0.6041422747075558
188,222,886,14,1.2099999999999969,0.37630000000000363,0.011747190707617185,0.6216608177531849
189,267,1067,17,1.6599999999999873,0.3730000000000036,0.01470481554817742,0.6226415696428783
190,237,948,15,1.3599999999999937,0.3697000000000036,0.017829955010911672,0.6172285655797538
191,187,747,12,0.8600000000000014,0.36640000000000356,0.019175693402661287,0.5907554816692433
192,203,810,13,1.020000000000001,0.36310000000000353,0.01224899532127322,0.5884186683916578
193,179,713,11,0.7800000000000014,0.3598000000000035,0.011492919827684422,0.5901060781695626
194,180,720,12,0.7900000000000014,0.3565000000000035,0.010682050560394094,0.5774256004227533
195,196,781,13,0.9500000000000015,0.35320000000000346,0.013836891095781205,0.5910049506596157
196,34,134,2,-0.6699999999999999,0.34990000000000343,0.0034559102108081183,0.6490583287345039
197,121,483,8,0.20000000000000084,0.3466000000000034,0.014862766962808867,0.5988530278205871
198,89,354,5,-0.11999999999999944,0.3433000000000034,0.010852856371043757,0.5707110329107805
199,184,735,12,0.8300000000000014,0.34000000000000336,0.011354440714374347,0.6028395100780155
200,282,1125,18,1.809999999999984,0.33670000000000333,0.014196931720632588,0.5992553721011524
201,313,1252,20,2.1199999999999775,0.3334000000000033,0.01524469486843699,0.6038826665817163
202,144,574,9,0.43000000000000105,0.3301000000000033,0.012870427793435132,0.6144294324848387
203,176,702,11,0.7500000000000013,0.32680000000000325,0.014486842391885479,0.5927321816032584
204,137,547,9,0.360000000000001,0.32350000000000323,0.010730049120919669,0.60441453667248
205,215,859,14,1.1399999999999983,0.3202000000000032,0.015516938796887795,0.5978142806777248
206,167,667,11,0.6600000000000013,0.3169000000000032,0.024009338022941456,0.591416828689121
207,79,314,5,-0.21999999999999953,0.31360000000000315,0.01692955829203129,0.6120327293872834
208,312,1246,20,2.1099999999999777,0.31030000000000313,0.013652250575176321,0.6027397918395507
209,154,614,10,0.5300000000000011,0.3070000000000031,0.019028686146300874,0.6026623656875209
210,504,2013,33,4.029999999999937,0.3037000000000031,0.013088876820383741,0.6011692909967332
211,194,774,12,0.9300000000000015,0.30040000000000305,0.008789473909371513,0.6247355682509286
212,155,619,10,0.5400000000000011,0.29710000000000303,0.015143812241915026,0.6288077015625803
213,237,946,15,1.3599999999999937,0.293800000000003,0.01751548578031361,0.6189977308114369
214,282,1127,18,1.809999999999984,0.290500000000003,0.01293395101425371,0.6240056046417781
215,72,286,4,-0.2899999999999996,0.28720000000000295,0.029883343403020665,0.593366907702552
216,155,618,10,0.5400000000000011,0.28390000000000293,0.017548471674299203,0.6287772640203818
217,39,153,2,-0.6199999999999999,0.2806000000000029,0.016881024977192283,0.601564371585846
218,242,967,16,1.4099999999999926,0.2773000000000029,0.02276340324121217,0.5947378923495611
219,161,642,10,0.6000000000000012,0.27400000000000285,0.013164435041835532,0.611335813999176
220,162,646,10,0.6100000000000012,0.2707000000000028,0.016561777961281377,0.618402180148334
221,123,492,8,0.22000000000000086,0.2674000000000028,0.01409011936536239,0.6194347912265409
222,126,503,8,0.2500000000000009,0.2641000000000028,0.015025231070936687,0.6160425870649276
223,99,394,6,-0.01999999999999935,0.26080000000000275,0.013153167637065054,0.608765892982483
224,126,503,8,0.2500000000000009,0.2575000000000027,0.011443324544797502,0.5988621269502947
225,308,1229,20,2.0699999999999785,0.2542000000000027,0.013433522999879311,0.5996920752834964
226,96,384,6,-0.04999999999999938,0.2509000000000027,0.016096188851709787,0.5800301134586334
227,141,564,9,0.400000000000001,0.24760000000000268,0.01777411884783457,0.5948508845435249
228,299,1194,19,1.9799999999999804,0.24430000000000268,0.009664857682985934,0.5910576259767687
229,85,340,5,-0.15999999999999948,0.24100000000000268,0.008910409455314617,0.6014506410468708
230,161,644,10,0.6000000000000012,0.2377000000000027,0.01537327335390728,0.5949161767959594
231,189,753,12,0.8800000000000014,0.2344000000000027,0.015073010108453478,0.5991381888693952
232,294,1175,19,1.9299999999999815,0.2311000000000027,0.01760590765499384,0.5909927745123167
233,214,854,14,1.1299999999999986,0.2278000000000027,0.01597480886650957,0.5904693457315553
234,331,1322,22,2.2999999999999736,0.2245000000000027,0.015302809537388384,0.6134247485413609
235,196,784,13,0.9500000000000015,0.2212000000000027,0.010210977722320477,0.61584430324788
236,455,1819,30,3.5399999999999476,0.2179000000000027,0.014655308220984839,0.608552708960416
237,101,404,6,6.661338147750939e-16,0.2146000000000027,0.006601326237432659,0.6339430046081543
238,198,790,13,0.9700000000000015,0.2113000000000027,0.01792696057533731,0.6353631481832388
239,395,1579,26,2.93999999999996,0.2080000000000027,0.017348050714865552,0.6239835005817991
240,379,1513,25,2.7799999999999634,0.2047000000000027,0.014776460081338882,0.6217430309245461
241,92,365,6,-0.08999999999999941,0.20140000000000272,0.010434999252143114,0.665427565574646
242,269,1074,17,1.6799999999999868,0.19810000000000272,0.015920997435685747,0.6560733514045601
243,147,586,9,0.4600000000000011,0.19480000000000272,0.016587227985665604,0.6541980827176893
244,68,272,4,-0.3299999999999996,0.19150000000000272,0.005024857490378267,0.6529653703465181
245,9,34,0,-0.92,0.18820000000000273,0.030177698004990816,0.669420063495636
246,8,30,0,-0.9299999999999999,0.18490000000000273,0.0037660618545487523,0.6986504197120667
247,342,1366,22,2.4099999999999713,0.18160000000000273,0.017748516574122963,0.6500902453134226
248,313,1249,20,2.1199999999999775,0.17830000000000273,0.017234471729562547,0.6654870991523449
249,183,729,12,0.8200000000000014,0.17500000000000274,0.010577529585292645,0.6758294222147568
250,496,1982,33,3.949999999999939,0.17170000000000274,0.014440549449758575,0.670122530671858
251,81,322,5,-0.1999999999999995,0.16840000000000274,0.013112981582526117,0.6727977246046066
252,102,406,6,0.010000000000000675,0.16510000000000274,0.02084733291529119,0.6690108561515808
253,462,1848,30,3.609999999999946,0.16180000000000275,0.014449327500689581,0.6700591075009313
254,256,1024,17,1.5499999999999896,0.15850000000000275,0.013544248193284147,0.6659214468672872
255,207,826,13,1.06,0.15520000000000275,0.010766074591978954,0.6757612835902435
256,74,296,4,-0.2699999999999996,0.15190000000000276,0.00720719094776238,0.6759868429766761
257,101,402,6,6.661338147750939e-16,0.14860000000000276,0.014500062940642237,0.6635208296775817
258,152,606,10,0.5100000000000011,0.14530000000000276,0.019570034864285078,0.6718520506432182
259,490,1960,32,3.88999999999994,0.14200000000000276,0.013821055788009209,0.6734419649209433
260,48,191,3,-0.5299999999999998,0.13870000000000277,0.008597281121183187,0.6680201341708502
261,392,1565,26,2.9099999999999606,0.13540000000000277,0.016868588528880964,0.6922084701304533
262,224,893,14,1.2299999999999964,0.13210000000000277,0.008608319391247019,0.7087445450680596
263,257,1025,17,1.5599999999999894,0.12880000000000277,0.012107859589377767,0.6979481680318713
264,25,97,1,-0.7599999999999999,0.12550000000000278,0.017714485021618504,0.7111045718193054
265,127,505,8,0.2600000000000009,0.12220000000000278,0.017332907400486874,0.6957584824413061
266,244,975,16,1.4299999999999922,0.11890000000000278,0.011390692825413874,0.7078748062008717
267,71,283,4,-0.2999999999999996,0.11560000000000278,0.0057783649600524865,0.720365540848838
268,17,68,1,-0.84,0.11230000000000279,0.00571749173104763,0.7056549489498138
269,84,334,5,-0.16999999999999948,0.10900000000000279,0.012242871461369629,0.7135565962110247
270,140,559,9,0.390000000000001,0.10570000000000279,0.017226587222622974,0.699151040826525
271,61,244,4,-0.3999999999999997,0.1024000000000028,0.009589389820272723,0.7104211330413819
272,32,126,2,-0.69,0.0991000000000028,0.008226802194258198,0.7033225446939468
273,155,617,10,0.5400000000000011,0.0958000000000028,0.01706756753488802,0.7038838160343659
274,409,1635,27,3.0799999999999574,0.0925000000000028,0.01354458633531798,0.7049035692916197
275,65,258,4,-0.35999999999999965,0.0892000000000028,0.01070423049660509,0.7213883014286265
276,154,613,10,0.5300000000000011,0.08590000000000281,0.011225133031410607,0.7202469283028653
277,259,1035,17,1.579999999999989,0.08260000000000281,0.010537839791056915,0.7119166355866652
278,113,449,7,0.12000000000000077,0.07930000000000281,0.010559946568849097,0.7099804601499012
279,103,410,6,0.020000000000000684,0.07600000000000282,0.0162511533126235,0.7124764712957236
280,9,35,0,-0.92,0.07270000000000282,0.026378071634098887,0.6898138523101807
281,220,877,14,1.1899999999999973,0.06940000000000282,0.018335729100826113,0.7116643352942034
282,136,542,9,0.350000000000001,0.06610000000000282,0.010330385850358973,0.7251944278969484
283,334,1334,22,2.329999999999973,0.06280000000000283,0.012908950040582567,0.7225126985992704
284,31,123,2,-0.7,0.05950000000000283,0.019025829886751517,0.7415814399719238
285,75,300,5,-0.25999999999999956,0.05620000000000283,0.008491042241650192,0.7338590308239585
286,76,301,5,-0.24999999999999956,0.052900000000002834,0.01991723058745265,0.7149784345375864
287,655,2618,43,5.539999999999905,0.049600000000002836,0.013657623028138471,0.7214066985903717
288,186,741,12,0.8500000000000014,0.04630000000000284,0.018721263638049688,0.7247826171957928
289,220,879,14,1.1899999999999973,0.04300000000000284,0.011469014200635931,0.7241725889119235
290,135,539,8,0.34000000000000097,0.039700000000002844,0.007527542656616253,0.7293160996016335
291,334,1336,22,2.329999999999973,0.03640000000000285,0.013516211984789975,0.7091726462046305
292,316,1262,21,2.149999999999977,0.03310000000000285,0.015886621527621356,0.6850244425520112
293,324,1295,21,2.229999999999975,0.02980000000000285,0.013759977417066693,0.6868548775896614
294,169,673,11,0.6800000000000013,0.026500000000002848,0.009769029136458855,0.6956817649659657
295,275,1097,18,1.7399999999999856,0.023200000000002847,0.014779201135093319,0.6967051737550376
296,316,1261,21,2.149999999999977,0.019900000000002846,0.013972838727545135,0.693154129046428
297,115,459,7,0.1400000000000008,0.016600000000002845,0.010154711855908058,0.6842091168676104
298,254,1015,16,1.52999999999999,0.013300000000002844,0.011922248702830984,0.693428473547101
299,60,237,3,-0.4099999999999997,0.010000000000002843,0.010982435895130038,0.6929534077644348
300,247,986,16,1.4599999999999915,0.01,0.016708471523147198,0.697649743287794
301,268,1070,17,1.669999999999987,0.01,0.015463871405279236,0.6940346422480114
302,136,544,9,0.350000000000001,0.01,0.012775484719039762,0.6934339421636918
303,379,1513,25,2.7799999999999634,0.01,0.01850797962075337,0.6887878268323047
304,103,411,6,0.020000000000000684,0.01,0.009229915807596765,0.6996690103640923
305,294,1174,19,1.9299999999999815,0.01,0.01909729982789203,0.6806817787724573
306,165,659,10,0.6400000000000012,0.01,0.020133043866513704,0.6631993956682158
307,230,918,15,1.2899999999999952,0.01,0.017371418226199847,0.6746275351758588
308,154,614,10,0.5300000000000011,0.01,0.01565575682056638,0.676036461805686
309,229,915,15,1.2799999999999954,0.01,0.016467899022819966,0.7090068103974325
310,455,1818,30,3.5399999999999476,0.01,0.014987414142141412,0.7040729266509675
311,91,361,6,-0.09999999999999942,0.01,0.01573332989304934,0.7027121082596157
312,181,722,12,0.8000000000000014,0.01,0.011521723571543891,0.6935780723889668
313,168,672,11,0.6700000000000013,0.01,0.020145658076563405,0.7073580608481452
314,203,812,13,1.020000000000001,0.01,0.015309750111590997,0.7152424314442802
315,267,1066,17,1.6599999999999873,0.01,0.014515128716911104,0.7215083115028612
316,330,1319,21,2.289999999999974,0.01,0.01684377102338406,0.7114981685776308
317,279,1114,18,1.7799999999999847,0.01,0.013154915896510438,0.7413067962442126
318,192,766,12,0.9100000000000015,0.01,0.02040508259475852,0.7292167892058691
319,253,1011,16,1.5199999999999902,0.01,0.020234551495088945,0.7312868256417532
320,231,923,15,1.299999999999995,0.01,0.013085407524064568,0.7485378466803452
321,210,840,14,1.0899999999999994,0.01,0.012377790526863044,0.7570914167624253
322,114,454,7,0.13000000000000078,0.01,0.0159095338874914,0.754220173276704
323,268,1069,17,1.669999999999987,0.01,0.01925239695319489,0.7521467635880655
324,219,875,14,1.1799999999999975,0.01,0.013329645795575171,0.7567186664651941
325,93,370,6,-0.0799999999999994,0.01,0.009228040609741583,0.7448403586943945
326,105,420,7,0.0400000000000007,0.01,0.006642704041531453,0.7646300334196824
327,330,1317,21,2.289999999999974,0.01,0.011750813505453308,0.7606507823234652
328,164,655,10,0.6300000000000012,0.01,0.013275619650191469,0.7571319661489347
329,136,542,9,0.350000000000001,0.01,0.013948866405853015,0.7463328277363497
330,299,1195,19,1.9799999999999804,0.01,0.010988130142601828,0.7645035282770792
331,307,1226,20,2.0599999999999787,0.01,0.012290328031998466,0.7674002399692288
332,97,387,6,-0.03999999999999937,0.01,0.014663232960932268,0.7746628125508627
333,116,464,7,0.1500000000000008,0.01,0.012661659953601915,0.7543559279935114
334,264,1053,17,1.629999999999988,0.01,0.008289574987650143,0.7739616623430541
335,201,801,13,1.0000000000000013,0.01,0.01775716037955135,0.7546748912334442
336,542,2165,36,4.409999999999929,0.01,0.01733251554062864,0.757245094898869
337,46,182,3,-0.5499999999999998,0.01,0.010603373489257965,0.7366460670124401
338,232,927,15,1.3099999999999947,0.01,0.022750940175871526,0.7440070304377325
339,194,776,12,0.9300000000000015,0.01,0.013404513115291389,0.7497485486828551
340,226,902,15,1.249999999999996,0.01,0.016709175226943835,0.7521389329007694
341,197,785,13,0.9600000000000015,0.01,0.00774441855493933,0.7773084390163422
