episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
140,158,631,10,0.5700000000000012,0.771904,0.0697501910617575,1.3596528731286526
141,97,386,6,-0.03999999999999937,0.7706368,0.0697501910617575,1.3596528731286526
142,34,133,2,-0.6699999999999999,0.7693696,0.0697501910617575,1.3596528731286526
143,10,37,0,-0.91,0.7681024,0.0697501910617575,1.3596528731286526
144,74,295,4,-0.2699999999999996,0.7630336,0.0697501910617575,1.3596528731286526
145,131,522,8,0.30000000000000093,0.7630336,0.0697501910617575,1.3596528731286526
146,65,257,4,-0.35999999999999965,0.7604991999999999,0.0697501910617575,1.3596528731286526
147,135,538,8,0.34000000000000097,0.7604991999999999,0.0697501910617575,1.3596528731286526
148,190,760,12,0.8900000000000015,0.759232,0.0697501910617575,1.3596528731286526
149,93,371,6,-0.0799999999999994,0.7566976,0.0697501910617575,1.3596528731286526
150,192,768,12,0.9100000000000015,0.7566976,0.0697501910617575,1.3596528731286526
151,173,692,11,0.7200000000000013,0.7541632,0.05928167451202171,1.3835195153951645
152,198,791,13,0.9700000000000015,0.7490943999999999,0.05928167451202171,1.3835195153951645
153,93,370,6,-0.0799999999999994,0.74656,0.05928167451202171,1.3835195153951645
154,203,810,13,1.020000000000001,0.7427584,0.05928167451202171,1.3835195153951645
155,95,378,6,-0.05999999999999939,0.7427584,0.05928167451202171,1.3835195153951645
156,206,824,13,1.0500000000000003,0.7389568,0.05928167451202171,1.3835195153951645
157,113,450,7,0.12000000000000077,0.7364223999999999,0.05928167451202171,1.3835195153951645
158,51,201,3,-0.4999999999999998,0.733888,0.05928167451202171,1.3835195153951645
159,210,838,13,1.0899999999999994,0.733888,0.05928167451202171,1.3835195153951645
160,80,318,5,-0.20999999999999952,0.733888,0.05928167451202171,1.3835195153951645
161,211,841,14,1.0999999999999992,0.7326208000000001,0.05928167451202171,1.3835195153951645
162,29,114,1,-0.72,0.7326208000000001,0.05928167451202171,1.3835195153951645
163,213,850,14,1.1199999999999988,0.7300864,0.05928167451202171,1.3835195153951645
164,110,440,7,0.09000000000000075,0.727552,0.05928167451202171,1.3835195153951645
165,217,865,14,1.159999999999998,0.7250175999999999,0.05928167451202171,1.3835195153951645
166,217,867,14,1.159999999999998,0.7250175999999999,0.05928167451202171,1.3835195153951645
167,137,547,9,0.360000000000001,0.7237504,0.05928167451202171,1.3835195153951645
168,33,132,2,-0.6799999999999999,0.7212160000000001,0.05928167451202171,1.3835195153951645
169,123,491,8,0.22000000000000086,0.7174144,0.05928167451202171,1.3835195153951645
170,114,454,7,0.13000000000000078,0.7174144,0.05928167451202171,1.3835195153951645
171,225,898,14,1.2399999999999962,0.71488,0.0558948586731276,1.3886238541454077
172,225,898,14,1.2399999999999962,0.71488,0.0558948586731276,1.3886238541454077
173,226,904,15,1.249999999999996,0.7136127999999999,0.0558948586731276,1.3886238541454077
174,17,67,1,-0.84,0.7110784,0.0558948586731276,1.3886238541454077
175,71,282,4,-0.2999999999999996,0.7110784,0.0558948586731276,1.3886238541454077
176,229,916,15,1.2799999999999954,0.7098112,0.0558948586731276,1.3886238541454077
177,229,913,15,1.2799999999999954,0.7098112,0.0558948586731276,1.3886238541454077
